Date/Time,Temp_C,Dew Point Temp_C,Rel Hum_%,Wind Speed_km/h,Visibility_km,Press_kPa,Weather,day,minute,day_sin,day_cos,time_sin,time_cos,normalized_value
2012-08-23 20:00:00,21.8,16.1,70,7,25.0,101.41,Clear,236,1200,-0.7961828637826154,-0.6050560696488494,-0.8660254037844386,0.5000000000000001,0.1875893576867913
2012-08-23 21:00:00,22.9,16.6,68,7,25.0,101.47,Mainly Clear,236,1260,-0.7961828637826154,-0.6050560696488494,-0.7071067811865477,0.7071067811865474,0.2522944934534564
2012-08-23 22:00:00,20.5,16.3,77,6,25.0,101.53,Mostly Cloudy,236,1320,-0.7961828637826154,-0.6050560696488494,-0.5000000000000004,0.8660254037844384,0.3169996292201216
2012-08-23 23:00:00,21.8,16.7,73,6,25.0,101.55,Mainly Clear,236,1380,-0.7961828637826154,-0.6050560696488494,-0.2588190451025207,0.9659258262890684,0.3772952169145814
2012-08-24 00:00:00,19.1,16.2,83,4,25.0,101.59,Mainly Clear,237,0,-0.8064799463209447,-0.5912614448635782,0.0,1.0,0.4296904994171381
2012-08-24 01:00:00,19.2,15.6,80,13,25.0,101.62,Mainly Clear,237,60,-0.8064799463209447,-0.5912614448635782,0.2588190451025207,0.9659258262890684,0.4694203850095018
2012-08-24 02:00:00,20.4,12.4,60,9,25.0,101.63,Mostly Cloudy,237,120,-0.8064799463209447,-0.5912614448635782,0.4999999999999999,0.8660254037844387,0.4943956351838033
2012-08-24 03:00:00,19.6,12.4,63,13,25.0,101.64,Mainly Clear,237,180,-0.8064799463209447,-0.5912614448635782,0.7071067811865476,0.7071067811865476,0.5029142279142164
2012-08-24 04:00:00,19.0,12.6,66,13,25.0,101.65,Mainly Clear,237,240,-0.8064799463209447,-0.5912614448635782,0.8660254037844386,0.5000000000000001,0.4943956351838033
2012-08-24 05:00:00,16.4,13.7,84,6,48.3,101.72,Mainly Clear,237,300,-0.8064799463209447,-0.5912614448635782,0.9659258262890684,0.2588190451025207,0.4694203850095018
2012-08-24 06:00:00,16.6,12.9,79,11,48.3,101.76,Mainly Clear,237,360,-0.8064799463209447,-0.5912614448635782,1.0,6.123233995736766e-17,0.4296904994171381
2012-08-24 07:00:00,18.5,12.4,68,11,24.1,101.78,Mainly Clear,237,420,-0.8064799463209447,-0.5912614448635782,0.9659258262890684,-0.2588190451025208,0.3779135044530914
2012-08-24 08:00:00,20.7,13.0,61,7,24.1,101.8,Clear,237,480,-0.8064799463209447,-0.5912614448635782,0.8660254037844387,-0.4999999999999998,0.3176179167586318
